epoch,auc,categorical_accuracy,f1,f1_macro,f1_micro,f1_weighted,learning_rate,loss,precision,recall,val_auc,val_categorical_accuracy,val_f1,val_f1_macro,val_f1_micro,val_f1_weighted,val_loss,val_precision,val_recall
49,0.9898914098739624,0.9058877229690552,"""[tf.Tensor(0.92828673, shape=(), dtype=float32), tf.Tensor(0.852447, shape=(), dtype=float32), tf.Tensor(0.960538, shape=(), dtype=float32), tf.Tensor(0.90368503, shape=(), dtype=float32), tf.Tensor(0.8921282, shape=(), dtype=float32)]""",0.9074169397354126,0.9058876633644104,0.9055483341217041,7.737809210084379e-05,0.2743554711341858,0.9193065166473389,0.8897193670272827,0.9890714883804321,0.8918149471282959,"""[tf.Tensor(0.91304344, shape=(), dtype=float32), tf.Tensor(0.7977315, shape=(), dtype=float32), tf.Tensor(0.97540975, shape=(), dtype=float32), tf.Tensor(0.8782287, shape=(), dtype=float32), tf.Tensor(0.8948306, shape=(), dtype=float32)]""",0.8918487429618835,0.8918148875236511,0.8889740705490112,0.2822374999523163,0.9026870131492615,0.8846974968910217
50,0.9895076751708984,0.8994814157485962,"""[tf.Tensor(0.91199994, shape=(), dtype=float32), tf.Tensor(0.84488446, shape=(), dtype=float32), tf.Tensor(0.9562109, shape=(), dtype=float32), tf.Tensor(0.89814806, shape=(), dtype=float32), tf.Tensor(0.8949837, shape=(), dtype=float32)]""",0.9012454152107239,0.8994813561439514,0.8991106152534485,7.737809210084379e-05,0.27963072061538696,0.9196187257766724,0.8830079436302185,0.9904836416244507,0.8967971801757812,"""[tf.Tensor(0.93072283, shape=(), dtype=float32), tf.Tensor(0.81467885, shape=(), dtype=float32), tf.Tensor(0.9789915, shape=(), dtype=float32), tf.Tensor(0.87003595, shape=(), dtype=float32), tf.Tensor(0.8931698, shape=(), dtype=float32)]""",0.8975197672843933,0.8967971205711365,0.8954025506973267,0.2657069265842438,0.9058653116226196,0.89039146900177
51,0.9885319471359253,0.899176299571991,"""[tf.Tensor(0.9161676, shape=(), dtype=float32), tf.Tensor(0.8400586, shape=(), dtype=float32), tf.Tensor(0.95792294, shape=(), dtype=float32), tf.Tensor(0.9035789, shape=(), dtype=float32), tf.Tensor(0.887766, shape=(), dtype=float32)]""",0.9010988473892212,0.8991762399673462,0.8987685441970825,7.737809210084379e-05,0.2877160906791687,0.9166402816772461,0.8822452425956726,0.9924830198287964,0.9124554991722107,"""[tf.Tensor(0.94063914, shape=(), dtype=float32), tf.Tensor(0.8309352, shape=(), dtype=float32), tf.Tensor(0.9616161, shape=(), dtype=float32), tf.Tensor(0.90485436, shape=(), dtype=float32), tf.Tensor(0.92333895, shape=(), dtype=float32)]""",0.9122767448425293,0.9124554395675659,0.9107455015182495,0.23866355419158936,0.9256017208099365,0.9032028317451477
52,0.9895845651626587,0.9020744562149048,"""[tf.Tensor(0.92563075, shape=(), dtype=float32), tf.Tensor(0.8538996, shape=(), dtype=float32), tf.Tensor(0.95889187, shape=(), dtype=float32), tf.Tensor(0.9005897, shape=(), dtype=float32), tf.Tensor(0.8792165, shape=(), dtype=float32)]""",0.9036456942558289,0.90207439661026,0.9017022252082825,7.737809210084379e-05,0.27715083956718445,0.9175763130187988,0.884685754776001,0.9849483370780945,0.8647686839103699,"""[tf.Tensor(0.9093524, shape=(), dtype=float32), tf.Tensor(0.75848293, shape=(), dtype=float32), tf.Tensor(0.9659574, shape=(), dtype=float32), tf.Tensor(0.82136893, shape=(), dtype=float32), tf.Tensor(0.86605495, shape=(), dtype=float32)]""",0.8642433285713196,0.8647685647010803,0.8619274497032166,0.3458648920059204,0.8802919983863831,0.8583629727363586
53,0.9902510046958923,0.9049725532531738,"""[tf.Tensor(0.92102623, shape=(), dtype=float32), tf.Tensor(0.8480874, shape=(), dtype=float32), tf.Tensor(0.96514744, shape=(), dtype=float32), tf.Tensor(0.9034162, shape=(), dtype=float32), tf.Tensor(0.8966267, shape=(), dtype=float32)]""",0.9068607091903687,0.904972493648529,0.9046504497528076,7.737809210084379e-05,0.268679678440094,0.918496310710907,0.8869737386703491,0.993711531162262,0.918149471282959,"""[tf.Tensor(0.941358, shape=(), dtype=float32), tf.Tensor(0.8432432, shape=(), dtype=float32), tf.Tensor(0.97933877, shape=(), dtype=float32), tf.Tensor(0.91362756, shape=(), dtype=float32), tf.Tensor(0.91694343, shape=(), dtype=float32)]""",0.9189022183418274,0.9181494116783142,0.9167714715003967,0.22201035916805267,0.9245283007621765,0.9067615866661072
54,0.9900054931640625,0.9025320410728455,"""[tf.Tensor(0.9193333, shape=(), dtype=float32), tf.Tensor(0.8436706, shape=(), dtype=float32), tf.Tensor(0.95827717, shape=(), dtype=float32), tf.Tensor(0.9053881, shape=(), dtype=float32), tf.Tensor(0.8956301, shape=(), dtype=float32)]""",0.9044598340988159,0.9025319814682007,0.9022992849349976,7.737809210084379e-05,0.27399447560310364,0.9184447526931763,0.8863636255264282,0.9936883449554443,0.9209964275360107,"""[tf.Tensor(0.95046437, shape=(), dtype=float32), tf.Tensor(0.8591304, shape=(), dtype=float32), tf.Tensor(0.9812108, shape=(), dtype=float32), tf.Tensor(0.9097888, shape=(), dtype=float32), tf.Tensor(0.91001683, shape=(), dtype=float32)]""",0.9221222996711731,0.920996367931366,0.9204047322273254,0.22070497274398804,0.9269174933433533,0.9117437601089478
55,0.9909440875053406,0.9069554805755615,"""[tf.Tensor(0.92164665, shape=(), dtype=float32), tf.Tensor(0.8540145, shape=(), dtype=float32), tf.Tensor(0.9598556, shape=(), dtype=float32), tf.Tensor(0.9047217, shape=(), dtype=float32), tf.Tensor(0.90292305, shape=(), dtype=float32)]""",0.9086322784423828,0.9069554209709167,0.9067184925079346,7.737809210084379e-05,0.2613709270954132,0.9201071262359619,0.8906345367431641,0.9915643930435181,0.9060498476028442,"""[tf.Tensor(0.9253731, shape=(), dtype=float32), tf.Tensor(0.822898, shape=(), dtype=float32), tf.Tensor(0.9831932, shape=(), dtype=float32), tf.Tensor(0.9024856, shape=(), dtype=float32), tf.Tensor(0.90378, shape=(), dtype=float32)]""",0.9075459241867065,0.9060497879981995,0.9046899080276489,0.24795950949192047,0.9163027405738831,0.8960853815078735
56,0.9905381798744202,0.9039047956466675,"""[tf.Tensor(0.92230403, shape=(), dtype=float32), tf.Tensor(0.851156, shape=(), dtype=float32), tf.Tensor(0.9619004, shape=(), dtype=float32), tf.Tensor(0.90470135, shape=(), dtype=float32), tf.Tensor(0.8893708, shape=(), dtype=float32)]""",0.9058865308761597,0.9039047360420227,0.9037461876869202,7.737809210084379e-05,0.26294073462486267,0.9183223247528076,0.8883465528488159,0.9911437630653381,0.8967971801757812,"""[tf.Tensor(0.92378044, shape=(), dtype=float32), tf.Tensor(0.78682166, shape=(), dtype=float32), tf.Tensor(0.9731958, shape=(), dtype=float32), tf.Tensor(0.8876404, shape=(), dtype=float32), tf.Tensor(0.90791595, shape=(), dtype=float32)]""",0.8958708643913269,0.8967971205711365,0.893143892288208,0.26161283254623413,0.9069091081619263,0.8875445127487183
57,0.9908479452133179,0.9081757068634033,"""[tf.Tensor(0.9287387, shape=(), dtype=float32), tf.Tensor(0.85683054, shape=(), dtype=float32), tf.Tensor(0.96140033, shape=(), dtype=float32), tf.Tensor(0.9023255, shape=(), dtype=float32), tf.Tensor(0.8991023, shape=(), dtype=float32)]""",0.9096795320510864,0.9081755876541138,0.9079593420028687,7.737809210084379e-05,0.26040413975715637,0.9229196310043335,0.8949054479598999,0.9938945770263672,0.9188612103462219,"""[tf.Tensor(0.9377845, shape=(), dtype=float32), tf.Tensor(0.85472965, shape=(), dtype=float32), tf.Tensor(0.9812108, shape=(), dtype=float32), tf.Tensor(0.9267326, shape=(), dtype=float32), tf.Tensor(0.9043478, shape=(), dtype=float32)]""",0.9209610819816589,0.9188611507415771,0.9184187650680542,0.21630597114562988,0.9268645644187927,0.9110320210456848
58,0.9901190400123596,0.9097010493278503,"""[tf.Tensor(0.9250165, shape=(), dtype=float32), tf.Tensor(0.85483867, shape=(), dtype=float32), tf.Tensor(0.9672498, shape=(), dtype=float32), tf.Tensor(0.914069, shape=(), dtype=float32), tf.Tensor(0.8970003, shape=(), dtype=float32)]""",0.9116348028182983,0.9097009897232056,0.9093400239944458,7.737809210084379e-05,0.26401522755622864,0.9200877547264099,0.895668089389801,0.9906961917877197,0.9067615866661072,"""[tf.Tensor(0.91461647, shape=(), dtype=float32), tf.Tensor(0.83038867, shape=(), dtype=float32), tf.Tensor(0.98333323, shape=(), dtype=float32), tf.Tensor(0.9140625, shape=(), dtype=float32), tf.Tensor(0.90196073, shape=(), dtype=float32)]""",0.9088723063468933,0.9067615270614624,0.9055558443069458,0.2503414452075958,0.9181159138679504,0.9017793536186218
